AGPORTID,COUNTRY,State,County Name,"County Name, State",FMRe Exposed TIV by company & county,Company Name
23,US,GA,FANNIN COUNTY,"GA, FANNIN COUNTY",593,Country Mutual
23,US,MN,FARIBAULT COUNTY,"MN, FARIBAULT COUNTY",21,Country Mutual
23,US,AR,FAULKNER COUNTY,"AR, FAULKNER COUNTY",508,Country Mutual
23,US,AL,FAYETTE COUNTY,"AL, FAYETTE COUNTY",175,Country Mutual
23,US,GA,FAYETTE COUNTY,"GA, FAYETTE COUNTY","2,884",Country Mutual
23,US,IA,FAYETTE COUNTY,"IA, FAYETTE COUNTY",34,Country Mutual
23,US,IL,FAYETTE COUNTY,"IL, FAYETTE COUNTY","4,206",Country Mutual
23,US,KY,FAYETTE COUNTY,"KY, FAYETTE COUNTY","2,372",Country Mutual
23,US,OH,FAYETTE COUNTY,"OH, FAYETTE COUNTY",125,Country Mutual
23,US,TN,FAYETTE COUNTY,"TN, FAYETTE COUNTY",17,Country Mutual
23,US,TN,FENTRESS COUNTY,"TN, FENTRESS COUNTY",18,Country Mutual
23,US,WA,FERRY COUNTY,"WA, FERRY COUNTY",152,Country Mutual
23,US,MN,FILLMORE COUNTY,"MN, FILLMORE COUNTY",201,Country Mutual
23,US,KS,FINNEY COUNTY,"KS, FINNEY COUNTY",12,Country Mutual
23,US,MT,FLATHEAD COUNTY,"MT, FLATHEAD COUNTY",58,Country Mutual
23,US,SC,FLORENCE COUNTY,"SC, FLORENCE COUNTY",35,Country Mutual
23,US,WI,FLORENCE COUNTY,"WI, FLORENCE COUNTY",30,Country Mutual
23,US,GA,FLOYD COUNTY,"GA, FLOYD COUNTY","1,187",Country Mutual
23,US,IA,FLOYD COUNTY,"IA, FLOYD COUNTY",48,Country Mutual
23,US,IN,FLOYD COUNTY,"IN, FLOYD COUNTY",168,Country Mutual
23,US,VA,FLUVANNA COUNTY,"VA, FLUVANNA COUNTY",2,Country Mutual
23,US,WI,FOND DU LAC COUNTY,"WI, FOND DU LAC COUNTY",831,Country Mutual
23,US,IL,FORD COUNTY,"IL, FORD COUNTY","2,655",Country Mutual
23,US,KS,FORD COUNTY,"KS, FORD COUNTY",3,Country Mutual
23,US,WI,FOREST COUNTY,"WI, FOREST COUNTY",45,Country Mutual
23,US,GA,FORSYTH COUNTY,"GA, FORSYTH COUNTY","3,403",Country Mutual
23,US,ND,FOSTER COUNTY,"ND, FOSTER COUNTY",2,Country Mutual
23,US,IN,FOUNTAIN COUNTY,"IN, FOUNTAIN COUNTY",59,Country Mutual
23,US,AL,FRANKLIN COUNTY,"AL, FRANKLIN COUNTY","1,114",Country Mutual
23,US,GA,FRANKLIN COUNTY,"GA, FRANKLIN COUNTY",853,Country Mutual
23,US,IA,FRANKLIN COUNTY,"IA, FRANKLIN COUNTY",19,Country Mutual
23,US,ID,FRANKLIN COUNTY,"ID, FRANKLIN COUNTY",2,Country Mutual
23,US,IL,FRANKLIN COUNTY,"IL, FRANKLIN COUNTY","3,936",Country Mutual
23,US,KS,FRANKLIN COUNTY,"KS, FRANKLIN COUNTY",55,Country Mutual
23,US,KY,FRANKLIN COUNTY,"KY, FRANKLIN COUNTY",218,Country Mutual
23,US,MA,FRANKLIN COUNTY,"MA, FRANKLIN COUNTY",48,Country Mutual
23,US,ME,FRANKLIN COUNTY,"ME, FRANKLIN COUNTY",17,Country Mutual
23,US,MO,FRANKLIN COUNTY,"MO, FRANKLIN COUNTY",590,Country Mutual
23,US,NY,FRANKLIN COUNTY,"NY, FRANKLIN COUNTY",34,Country Mutual
23,US,OH,FRANKLIN COUNTY,"OH, FRANKLIN COUNTY","8,564",Country Mutual
23,US,TN,FRANKLIN COUNTY,"TN, FRANKLIN COUNTY",99,Country Mutual
23,US,VA,FRANKLIN COUNTY,"VA, FRANKLIN COUNTY",13,Country Mutual
23,US,VT,FRANKLIN COUNTY,"VT, FRANKLIN COUNTY",68,Country Mutual
23,US,WA,FRANKLIN COUNTY,"WA, FRANKLIN COUNTY","2,719",Country Mutual
23,US,MN,FREEBORN COUNTY,"MN, FREEBORN COUNTY",196,Country Mutual
23,US,CO,FREMONT COUNTY,"CO, FREMONT COUNTY",58,Country Mutual
23,US,IA,FREMONT COUNTY,"IA, FREMONT COUNTY",7,Country Mutual
23,US,ID,FREMONT COUNTY,"ID, FREMONT COUNTY",10,Country Mutual
23,US,GA,FULTON COUNTY,"GA, FULTON COUNTY","8,193",Country Mutual
23,US,IL,FULTON COUNTY,"IL, FULTON COUNTY","5,193",Country Mutual
23,US,IN,FULTON COUNTY,"IN, FULTON COUNTY",1,Country Mutual
23,US,KY,FULTON COUNTY,"KY, FULTON COUNTY",28,Country Mutual
23,US,IL,GALLATIN COUNTY,"IL, GALLATIN COUNTY","2,356",Country Mutual
23,US,MT,GALLATIN COUNTY,"MT, GALLATIN COUNTY",735,Country Mutual
23,US,CO,GARFIELD COUNTY,"CO, GARFIELD COUNTY",88,Country Mutual
23,US,OK,GARFIELD COUNTY,"OK, GARFIELD COUNTY",50,Country Mutual
23,US,WA,GARFIELD COUNTY,"WA, GARFIELD COUNTY",8,Country Mutual
23,US,AR,GARLAND COUNTY,"AR, GARLAND COUNTY",142,Country Mutual
23,US,OK,GARVIN COUNTY,"OK, GARVIN COUNTY",7,Country Mutual
23,US,MO,GASCONADE COUNTY,"MO, GASCONADE COUNTY",26,Country Mutual
23,US,KS,GEARY COUNTY,"KS, GEARY COUNTY",21,Country Mutual
23,US,OH,GEAUGA COUNTY,"OH, GEAUGA COUNTY",18,Country Mutual
23,US,ID,GEM COUNTY,"ID, GEM COUNTY",21,Country Mutual
23,US,MI,GENESEE COUNTY,"MI, GENESEE COUNTY",446,Country Mutual
23,US,NY,GENESEE COUNTY,"NY, GENESEE COUNTY",38,Country Mutual
23,US,AL,GENEVA COUNTY,"AL, GENEVA COUNTY",559,Country Mutual
23,US,MO,GENTRY COUNTY,"MO, GENTRY COUNTY",3,Country Mutual
23,US,IN,GIBSON COUNTY,"IN, GIBSON COUNTY",84,Country Mutual
23,US,TN,GIBSON COUNTY,"TN, GIBSON COUNTY",11,Country Mutual
23,US,AZ,GILA COUNTY,"AZ, GILA COUNTY",277,Country Mutual
23,US,TN,GILES COUNTY,"TN, GILES COUNTY",52,Country Mutual
23,US,OR,GILLIAM COUNTY,"OR, GILLIAM COUNTY",62,Country Mutual
23,US,GA,GILMER COUNTY,"GA, GILMER COUNTY",974,Country Mutual
23,US,CO,GILPIN COUNTY,"CO, GILPIN COUNTY",99,Country Mutual
23,US,MI,GLADWIN COUNTY,"MI, GLADWIN COUNTY",14,Country Mutual
23,US,GA,GLASCOCK COUNTY,"GA, GLASCOCK COUNTY",31,Country Mutual
23,US,NJ,GLOUCESTER COUNTY,"NJ, GLOUCESTER COUNTY",195,Country Mutual
23,US,VA,GLOUCESTER COUNTY,"VA, GLOUCESTER COUNTY",21,Country Mutual
23,US,GA,GLYNN COUNTY,"GA, GLYNN COUNTY","2,537",Country Mutual
23,US,MI,GOGEBIC COUNTY,"MI, GOGEBIC COUNTY",23,Country Mutual
23,US,MN,GOODHUE COUNTY,"MN, GOODHUE COUNTY",366,Country Mutual
23,US,ID,GOODING COUNTY,"ID, GOODING COUNTY",6,Country Mutual
23,US,GA,GORDON COUNTY,"GA, GORDON COUNTY","1,608",Country Mutual
23,US,KS,GOVE COUNTY,"KS, GOVE COUNTY",2,Country Mutual
23,US,GA,GRADY COUNTY,"GA, GRADY COUNTY",591,Country Mutual
23,US,OK,GRADY COUNTY,"OK, GRADY COUNTY",127,Country Mutual
23,US,NH,GRAFTON COUNTY,"NH, GRAFTON COUNTY",446,Country Mutual
23,US,AZ,GRAHAM COUNTY,"AZ, GRAHAM COUNTY","1,809",Country Mutual
23,US,TN,GRAINGER COUNTY,"TN, GRAINGER COUNTY",1,Country Mutual
23,US,CO,GRAND COUNTY,"CO, GRAND COUNTY",388,Country Mutual
23,US,ND,GRAND FORKS COUNTY,"ND, GRAND FORKS COUNTY","2,083",Country Mutual
23,US,MI,GRAND TRAVERSE COUNTY,"MI, GRAND TRAVERSE COUNTY",209,Country Mutual
23,US,IN,GRANT COUNTY,"IN, GRANT COUNTY",21,Country Mutual
23,US,KY,GRANT COUNTY,"KY, GRANT COUNTY",43,Country Mutual
23,US,MN,GRANT COUNTY,"MN, GRANT COUNTY",64,Country Mutual
23,US,ND,GRANT COUNTY,"ND, GRANT COUNTY",5,Country Mutual
23,US,OR,GRANT COUNTY,"OR, GRANT COUNTY",686,Country Mutual
23,US,WA,GRANT COUNTY,"WA, GRANT COUNTY","5,618",Country Mutual
23,US,WI,GRANT COUNTY,"WI, GRANT COUNTY",52,Country Mutual
23,US,MI,GRATIOT COUNTY,"MI, GRATIOT COUNTY",207,Country Mutual
23,US,WA,GRAYS HARBOR COUNTY,"WA, GRAYS HARBOR COUNTY","1,295",Country Mutual
23,US,KY,GREEN COUNTY,"KY, GREEN COUNTY",11,Country Mutual
23,US,WI,GREEN COUNTY,"WI, GREEN COUNTY",224,Country Mutual
23,US,WI,GREEN LAKE COUNTY,"WI, GREEN LAKE COUNTY",217,Country Mutual
23,US,AL,GREENE COUNTY,"AL, GREENE COUNTY",42,Country Mutual
23,US,GA,GREENE COUNTY,"GA, GREENE COUNTY",449,Country Mutual
23,US,IA,GREENE COUNTY,"IA, GREENE COUNTY",21,Country Mutual
23,US,IL,GREENE COUNTY,"IL, GREENE COUNTY","2,660",Country Mutual
23,US,IN,GREENE COUNTY,"IN, GREENE COUNTY",5,Country Mutual
23,US,MO,GREENE COUNTY,"MO, GREENE COUNTY",763,Country Mutual
23,US,NY,GREENE COUNTY,"NY, GREENE COUNTY",11,Country Mutual
23,US,OH,GREENE COUNTY,"OH, GREENE COUNTY",276,Country Mutual
23,US,TN,GREENE COUNTY,"TN, GREENE COUNTY",9,Country Mutual
23,US,AZ,GREENLEE COUNTY,"AZ, GREENLEE COUNTY",94,Country Mutual
23,US,SC,GREENVILLE COUNTY,"SC, GREENVILLE COUNTY",146,Country Mutual
23,US,KS,GREENWOOD COUNTY,"KS, GREENWOOD COUNTY",2,Country Mutual
23,US,SC,GREENWOOD COUNTY,"SC, GREENWOOD COUNTY",141,Country Mutual
23,US,OK,GREER COUNTY,"OK, GREER COUNTY",2,Country Mutual
23,US,ND,GRIGGS COUNTY,"ND, GRIGGS COUNTY",6,Country Mutual
23,US,IA,GRUNDY COUNTY,"IA, GRUNDY COUNTY",15,Country Mutual
23,US,IL,GRUNDY COUNTY,"IL, GRUNDY COUNTY","9,062",Country Mutual
23,US,MO,GRUNDY COUNTY,"MO, GRUNDY COUNTY",7,Country Mutual
23,US,TN,GRUNDY COUNTY,"TN, GRUNDY COUNTY",1,Country Mutual
23,US,CO,GUNNISON COUNTY,"CO, GUNNISON COUNTY",80,Country Mutual
23,US,IA,GUTHRIE COUNTY,"IA, GUTHRIE COUNTY",96,Country Mutual
23,US,GA,GWINNETT COUNTY,"GA, GWINNETT COUNTY","11,187",Country Mutual
23,US,GA,HABERSHAM COUNTY,"GA, HABERSHAM COUNTY","1,303",Country Mutual
23,US,AK,HAINES BOROUGH,"AK, HAINES BOROUGH",5,Country Mutual
23,US,AL,HALE COUNTY,"AL, HALE COUNTY",71,Country Mutual
23,US,GA,HALL COUNTY,"GA, HALL COUNTY","2,710",Country Mutual
23,US,TN,HAMBLEN COUNTY,"TN, HAMBLEN COUNTY",61,Country Mutual
23,US,IA,HAMILTON COUNTY,"IA, HAMILTON COUNTY",86,Country Mutual
23,US,IL,HAMILTON COUNTY,"IL, HAMILTON COUNTY","3,219",Country Mutual
23,US,IN,HAMILTON COUNTY,"IN, HAMILTON COUNTY",550,Country Mutual
23,US,OH,HAMILTON COUNTY,"OH, HAMILTON COUNTY","1,323",Country Mutual
23,US,TN,HAMILTON COUNTY,"TN, HAMILTON COUNTY","1,162",Country Mutual
23,US,MA,HAMPDEN COUNTY,"MA, HAMPDEN COUNTY","1,075",Country Mutual
23,US,MA,HAMPSHIRE COUNTY,"MA, HAMPSHIRE COUNTY",763,Country Mutual
23,US,VA,HAMPTON CITY,"VA, HAMPTON CITY",323,Country Mutual
23,US,GA,HANCOCK COUNTY,"GA, HANCOCK COUNTY",141,Country Mutual
23,US,IA,HANCOCK COUNTY,"IA, HANCOCK COUNTY",15,Country Mutual
23,US,IL,HANCOCK COUNTY,"IL, HANCOCK COUNTY","5,071",Country Mutual
23,US,IN,HANCOCK COUNTY,"IN, HANCOCK COUNTY",39,Country Mutual
23,US,KY,HANCOCK COUNTY,"KY, HANCOCK COUNTY",43,Country Mutual
23,US,ME,HANCOCK COUNTY,"ME, HANCOCK COUNTY",45,Country Mutual
23,US,OH,HANCOCK COUNTY,"OH, HANCOCK COUNTY",279,Country Mutual
23,US,VA,HANOVER COUNTY,"VA, HANOVER COUNTY",3,Country Mutual
23,US,GA,HARALSON COUNTY,"GA, HARALSON COUNTY",200,Country Mutual
23,US,TN,HARDEMAN COUNTY,"TN, HARDEMAN COUNTY",15,Country Mutual
23,US,IA,HARDIN COUNTY,"IA, HARDIN COUNTY",80,Country Mutual
23,US,IL,HARDIN COUNTY,"IL, HARDIN COUNTY",553,Country Mutual
23,US,KY,HARDIN COUNTY,"KY, HARDIN COUNTY","1,260",Country Mutual
23,US,TN,HARDIN COUNTY,"TN, HARDIN COUNTY",28,Country Mutual
23,US,MD,HARFORD COUNTY,"MD, HARFORD COUNTY",40,Country Mutual
23,US,NC,HARNETT COUNTY,"NC, HARNETT COUNTY",39,Country Mutual
23,US,OR,HARNEY COUNTY,"OR, HARNEY COUNTY","1,501",Country Mutual
23,US,KS,HARPER COUNTY,"KS, HARPER COUNTY",0,Country Mutual
23,US,GA,HARRIS COUNTY,"GA, HARRIS COUNTY","1,133",Country Mutual
23,US,IA,HARRISON COUNTY,"IA, HARRISON COUNTY",19,Country Mutual
23,US,IN,HARRISON COUNTY,"IN, HARRISON COUNTY",25,Country Mutual
23,US,MO,HARRISON COUNTY,"MO, HARRISON COUNTY",5,Country Mutual
23,US,VA,HARRISONBURG CITY,"VA, HARRISONBURG CITY",29,Country Mutual
23,US,GA,HART COUNTY,"GA, HART COUNTY",879,Country Mutual
23,US,CT,HARTFORD COUNTY,"CT, HARTFORD COUNTY","1,892",Country Mutual
23,US,KS,HARVEY COUNTY,"KS, HARVEY COUNTY",14,Country Mutual
23,US,KS,HASKELL COUNTY,"KS, HASKELL COUNTY",1,Country Mutual
23,US,OK,HASKELL COUNTY,"OK, HASKELL COUNTY",4,Country Mutual
23,US,TN,HAWKINS COUNTY,"TN, HAWKINS COUNTY",33,Country Mutual
23,US,TN,HAYWOOD COUNTY,"TN, HAYWOOD COUNTY",0,Country Mutual
23,US,GA,HEARD COUNTY,"GA, HEARD COUNTY",141,Country Mutual
23,US,IL,HENDERSON COUNTY,"IL, HENDERSON COUNTY","1,436",Country Mutual
23,US,KY,HENDERSON COUNTY,"KY, HENDERSON COUNTY",29,Country Mutual
23,US,TN,HENDERSON COUNTY,"TN, HENDERSON COUNTY",31,Country Mutual
23,US,IN,HENDRICKS COUNTY,"IN, HENDRICKS COUNTY",339,Country Mutual
23,US,MN,HENNEPIN COUNTY,"MN, HENNEPIN COUNTY","19,330",Country Mutual
23,US,VA,HENRICO COUNTY,"VA, HENRICO COUNTY",327,Country Mutual
23,US,AL,HENRY COUNTY,"AL, HENRY COUNTY",618,Country Mutual
23,US,GA,HENRY COUNTY,"GA, HENRY COUNTY","2,840",Country Mutual
23,US,IA,HENRY COUNTY,"IA, HENRY COUNTY",121,Country Mutual
23,US,IL,HENRY COUNTY,"IL, HENRY COUNTY","8,062",Country Mutual
23,US,IN,HENRY COUNTY,"IN, HENRY COUNTY",54,Country Mutual
23,US,MO,HENRY COUNTY,"MO, HENRY COUNTY",46,Country Mutual
23,US,TN,HENRY COUNTY,"TN, HENRY COUNTY",43,Country Mutual
23,US,NY,HERKIMER COUNTY,"NY, HERKIMER COUNTY",58,Country Mutual
23,US,ND,HETTINGER COUNTY,"ND, HETTINGER COUNTY",3,Country Mutual
23,US,TN,HICKMAN COUNTY,"TN, HICKMAN COUNTY",20,Country Mutual
23,US,MO,HICKORY COUNTY,"MO, HICKORY COUNTY",20,Country Mutual
23,US,FL,HIGHLANDS COUNTY,"FL, HIGHLANDS COUNTY",0,Country Mutual
23,US,MT,HILL COUNTY,"MT, HILL COUNTY",16,Country Mutual
23,US,NH,HILLSBOROUGH COUNTY,"NH, HILLSBOROUGH COUNTY","3,077",Country Mutual
23,US,CO,HINSDALE COUNTY,"CO, HINSDALE COUNTY",3,Country Mutual
23,US,KS,HODGEMAN COUNTY,"KS, HODGEMAN COUNTY",0,Country Mutual
23,US,MO,HOLT COUNTY,"MO, HOLT COUNTY",0,Country Mutual
23,US,OR,HOOD RIVER COUNTY,"OR, HOOD RIVER COUNTY","2,245",Country Mutual
23,US,AK,HOONAH-ANGOON CENSUS AREA,"AK, HOONAH-ANGOON CENSUS AREA",2,Country Mutual
23,US,VA,HOPEWELL CITY,"VA, HOPEWELL CITY",1,Country Mutual
23,US,KY,HOPKINS COUNTY,"KY, HOPKINS COUNTY",79,Country Mutual
23,US,AL,HOUSTON COUNTY,"AL, HOUSTON COUNTY","4,269",Country Mutual
23,US,GA,HOUSTON COUNTY,"GA, HOUSTON COUNTY","2,106",Country Mutual
23,US,MN,HOUSTON COUNTY,"MN, HOUSTON COUNTY",151,Country Mutual
23,US,IA,HOWARD COUNTY,"IA, HOWARD COUNTY",8,Country Mutual
23,US,IN,HOWARD COUNTY,"IN, HOWARD COUNTY",15,Country Mutual
23,US,MD,HOWARD COUNTY,"MD, HOWARD COUNTY",163,Country Mutual
23,US,MO,HOWARD COUNTY,"MO, HOWARD COUNTY",21,Country Mutual
23,US,MO,HOWELL COUNTY,"MO, HOWELL COUNTY",17,Country Mutual
23,US,MN,HUBBARD COUNTY,"MN, HUBBARD COUNTY",345,Country Mutual
23,US,NJ,HUDSON COUNTY,"NJ, HUDSON COUNTY",75,Country Mutual
23,US,CO,HUERFANO COUNTY,"CO, HUERFANO COUNTY",7,Country Mutual
23,US,OK,HUGHES COUNTY,"OK, HUGHES COUNTY",2,Country Mutual
23,US,IA,HUMBOLDT COUNTY,"IA, HUMBOLDT COUNTY",182,Country Mutual
23,US,NV,HUMBOLDT COUNTY,"NV, HUMBOLDT COUNTY",994,Country Mutual
23,US,TN,HUMPHREYS COUNTY,"TN, HUMPHREYS COUNTY",43,Country Mutual
23,US,NJ,HUNTERDON COUNTY,"NJ, HUNTERDON COUNTY",37,Country Mutual
23,US,IN,HUNTINGTON COUNTY,"IN, HUNTINGTON COUNTY",0,Country Mutual
23,US,MI,HURON COUNTY,"MI, HURON COUNTY",167,Country Mutual
23,US,OH,HURON COUNTY,"OH, HURON COUNTY",105,Country Mutual
23,US,IA,IDA COUNTY,"IA, IDA COUNTY",16,Country Mutual
23,US,ID,IDAHO COUNTY,"ID, IDAHO COUNTY",44,Country Mutual
23,US,AR,INDEPENDENCE COUNTY,"AR, INDEPENDENCE COUNTY",16,Country Mutual
23,US,PA,INDIANA COUNTY,"PA, INDIANA COUNTY",221,Country Mutual
23,US,MI,INGHAM COUNTY,"MI, INGHAM COUNTY",865,Country Mutual
23,US,MI,IONIA COUNTY,"MI, IONIA COUNTY",315,Country Mutual
23,US,IA,IOWA COUNTY,"IA, IOWA COUNTY",125,Country Mutual
23,US,WI,IOWA COUNTY,"WI, IOWA COUNTY",44,Country Mutual
23,US,MO,IRON COUNTY,"MO, IRON COUNTY",19,Country Mutual
23,US,UT,IRON COUNTY,"UT, IRON COUNTY",164,Country Mutual
23,US,WI,IRON COUNTY,"WI, IRON COUNTY",68,Country Mutual
23,US,IL,IROQUOIS COUNTY,"IL, IROQUOIS COUNTY","5,996",Country Mutual
23,US,GA,IRWIN COUNTY,"GA, IRWIN COUNTY",161,Country Mutual
23,US,MI,ISABELLA COUNTY,"MI, ISABELLA COUNTY",227,Country Mutual
23,US,MN,ISANTI COUNTY,"MN, ISANTI COUNTY",786,Country Mutual
23,US,WA,ISLAND COUNTY,"WA, ISLAND COUNTY","1,036",Country Mutual
23,US,MN,ITASCA COUNTY,"MN, ITASCA COUNTY",265,Country Mutual
23,US,AL,JACKSON COUNTY,"AL, JACKSON COUNTY","1,176",Country Mutual
23,US,CO,JACKSON COUNTY,"CO, JACKSON COUNTY",0,Country Mutual
23,US,GA,JACKSON COUNTY,"GA, JACKSON COUNTY","1,406",Country Mutual
23,US,IA,JACKSON COUNTY,"IA, JACKSON COUNTY",134,Country Mutual
23,US,IL,JACKSON COUNTY,"IL, JACKSON COUNTY","6,003",Country Mutual
23,US,IN,JACKSON COUNTY,"IN, JACKSON COUNTY",126,Country Mutual
23,US,KS,JACKSON COUNTY,"KS, JACKSON COUNTY",5,Country Mutual
23,US,MI,JACKSON COUNTY,"MI, JACKSON COUNTY",244,Country Mutual
23,US,MN,JACKSON COUNTY,"MN, JACKSON COUNTY",6,Country Mutual
23,US,MO,JACKSON COUNTY,"MO, JACKSON COUNTY","9,757",Country Mutual
23,US,OK,JACKSON COUNTY,"OK, JACKSON COUNTY",4,Country Mutual
23,US,OR,JACKSON COUNTY,"OR, JACKSON COUNTY","12,292",Country Mutual
23,US,TN,JACKSON COUNTY,"TN, JACKSON COUNTY",13,Country Mutual
23,US,WI,JACKSON COUNTY,"WI, JACKSON COUNTY",22,Country Mutual
23,US,VA,JAMES CITY COUNTY,"VA, JAMES CITY COUNTY",104,Country Mutual
23,US,GA,JASPER COUNTY,"GA, JASPER COUNTY",303,Country Mutual
23,US,IA,JASPER COUNTY,"IA, JASPER COUNTY",259,Country Mutual
23,US,IL,JASPER COUNTY,"IL, JASPER COUNTY","3,125",Country Mutual
23,US,IN,JASPER COUNTY,"IN, JASPER COUNTY",26,Country Mutual
23,US,MO,JASPER COUNTY,"MO, JASPER COUNTY",42,Country Mutual
23,US,GA,JEFF DAVIS COUNTY,"GA, JEFF DAVIS COUNTY",818,Country Mutual
23,US,AL,JEFFERSON COUNTY,"AL, JEFFERSON COUNTY","1,871",Country Mutual
23,US,AR,JEFFERSON COUNTY,"AR, JEFFERSON COUNTY",35,Country Mutual
23,US,CO,JEFFERSON COUNTY,"CO, JEFFERSON COUNTY","7,153",Country Mutual
23,US,GA,JEFFERSON COUNTY,"GA, JEFFERSON COUNTY",620,Country Mutual
23,US,IA,JEFFERSON COUNTY,"IA, JEFFERSON COUNTY",117,Country Mutual
23,US,ID,JEFFERSON COUNTY,"ID, JEFFERSON COUNTY",6,Country Mutual
23,US,IL,JEFFERSON COUNTY,"IL, JEFFERSON COUNTY","5,160",Country Mutual
23,US,KS,JEFFERSON COUNTY,"KS, JEFFERSON COUNTY",17,Country Mutual
23,US,KY,JEFFERSON COUNTY,"KY, JEFFERSON COUNTY","10,739",Country Mutual
23,US,MO,JEFFERSON COUNTY,"MO, JEFFERSON COUNTY","2,415",Country Mutual
23,US,NY,JEFFERSON COUNTY,"NY, JEFFERSON COUNTY",920,Country Mutual
23,US,OH,JEFFERSON COUNTY,"OH, JEFFERSON COUNTY",84,Country Mutual
23,US,OR,JEFFERSON COUNTY,"OR, JEFFERSON COUNTY","1,251",Country Mutual
23,US,TN,JEFFERSON COUNTY,"TN, JEFFERSON COUNTY",155,Country Mutual
23,US,WA,JEFFERSON COUNTY,"WA, JEFFERSON COUNTY",256,Country Mutual
23,US,WI,JEFFERSON COUNTY,"WI, JEFFERSON COUNTY",552,Country Mutual
23,US,GA,JENKINS COUNTY,"GA, JENKINS COUNTY",43,Country Mutual
23,US,IN,JENNINGS COUNTY,"IN, JENNINGS COUNTY",0,Country Mutual
23,US,ID,JEROME COUNTY,"ID, JEROME COUNTY",3,Country Mutual
23,US,IL,JERSEY COUNTY,"IL, JERSEY COUNTY","4,408",Country Mutual
23,US,KY,JESSAMINE COUNTY,"KY, JESSAMINE COUNTY",252,Country Mutual
23,US,IL,JO DAVIESS COUNTY,"IL, JO DAVIESS COUNTY","5,065",Country Mutual
23,US,GA,JOHNSON COUNTY,"GA, JOHNSON COUNTY",213,Country Mutual
23,US,IA,JOHNSON COUNTY,"IA, JOHNSON COUNTY","1,690",Country Mutual
23,US,IL,JOHNSON COUNTY,"IL, JOHNSON COUNTY","3,164",Country Mutual
23,US,IN,JOHNSON COUNTY,"IN, JOHNSON COUNTY",49,Country Mutual
23,US,KS,JOHNSON COUNTY,"KS, JOHNSON COUNTY","6,660",Country Mutual
23,US,MO,JOHNSON COUNTY,"MO, JOHNSON COUNTY",216,Country Mutual
23,US,TN,JOHNSON COUNTY,"TN, JOHNSON COUNTY",0,Country Mutual
23,US,GA,JONES COUNTY,"GA, JONES COUNTY",366,Country Mutual
23,US,IA,JONES COUNTY,"IA, JONES COUNTY",105,Country Mutual
23,US,OR,JOSEPHINE COUNTY,"OR, JOSEPHINE COUNTY","4,584",Country Mutual
23,US,AK,JUNEAU BOROUGH,"AK, JUNEAU BOROUGH",95,Country Mutual
23,US,WI,JUNEAU COUNTY,"WI, JUNEAU COUNTY",169,Country Mutual
23,US,MI,KALAMAZOO COUNTY,"MI, KALAMAZOO COUNTY","1,262",Country Mutual
23,US,MI,KALKASKA COUNTY,"MI, KALKASKA COUNTY",28,Country Mutual
23,US,MN,KANABEC COUNTY,"MN, KANABEC COUNTY",109,Country Mutual
23,US,MN,KANDIYOHI COUNTY,"MN, KANDIYOHI COUNTY",166,Country Mutual
23,US,IL,KANE COUNTY,"IL, KANE COUNTY","43,988",Country Mutual
23,US,UT,KANE COUNTY,"UT, KANE COUNTY",0,Country Mutual
23,US,IL,KANKAKEE COUNTY,"IL, KANKAKEE COUNTY","10,786",Country Mutual
23,US,OK,KAY COUNTY,"OK, KAY COUNTY",24,Country Mutual
23,US,KS,KEARNY COUNTY,"KS, KEARNY COUNTY",6,Country Mutual
23,US,AK,KENAI PENINSULA BOROUGH,"AK, KENAI PENINSULA BOROUGH","6,041",Country Mutual
23,US,IL,KENDALL COUNTY,"IL, KENDALL COUNTY","12,502",Country Mutual
23,US,ME,KENNEBEC COUNTY,"ME, KENNEBEC COUNTY",13,Country Mutual
23,US,WI,KENOSHA COUNTY,"WI, KENOSHA COUNTY","3,465",Country Mutual
23,US,MI,KENT COUNTY,"MI, KENT COUNTY","2,869",Country Mutual
23,US,RI,KENT COUNTY,"RI, KENT COUNTY",94,Country Mutual
23,US,KY,KENTON COUNTY,"KY, KENTON COUNTY","1,591",Country Mutual
23,US,IA,KEOKUK COUNTY,"IA, KEOKUK COUNTY",44,Country Mutual
23,US,AK,KETCHIKAN GATEWAY BOROUGH,"AK, KETCHIKAN GATEWAY BOROUGH",79,Country Mutual
23,US,WI,KEWAUNEE COUNTY,"WI, KEWAUNEE COUNTY",78,Country Mutual
23,US,ND,KIDDER COUNTY,"ND, KIDDER COUNTY",17,Country Mutual
23,US,WA,KING COUNTY,"WA, KING COUNTY","29,396",Country Mutual
23,US,VA,KING WILLIAM COUNTY,"VA, KING WILLIAM COUNTY",1,Country Mutual
23,US,OK,KINGFISHER COUNTY,"OK, KINGFISHER COUNTY",22,Country Mutual
23,US,KS,KINGMAN COUNTY,"KS, KINGMAN COUNTY",0,Country Mutual
23,US,KS,KIOWA COUNTY,"KS, KIOWA COUNTY",4,Country Mutual
23,US,CO,KIT CARSON COUNTY,"CO, KIT CARSON COUNTY",0,Country Mutual
23,US,WA,KITSAP COUNTY,"WA, KITSAP COUNTY","2,801",Country Mutual
23,US,WA,KITTITAS COUNTY,"WA, KITTITAS COUNTY","1,937",Country Mutual
23,US,MN,KITTSON COUNTY,"MN, KITTSON COUNTY",8,Country Mutual
23,US,OR,KLAMATH COUNTY,"OR, KLAMATH COUNTY","4,391",Country Mutual
